asset_id,timestamp,operating_mode,vibration_mm,temperature_f,pressure_psi,flow_rate,rpm,motor_current,oil_quality_index,ambient_temp,ambient_humidity
COMP-006,2024-01-06 11:00:00,normal,1.94,163.15,142.45,507.11,1782.67,46.02,94.31,85.93,49.85
COMP-006,2024-01-06 12:00:00,normal,2.58,176.42,142.12,523.2,1786.97,43.75,96.96,83.06,33.8
COMP-006,2024-01-06 13:00:00,normal,2.48,175.76,142.81,499.07,1803.21,45.7,95.83,92.11,52.14
COMP-006,2024-01-06 14:00:00,normal,2.56,171.22,143.26,505.93,1799.21,46.14,94.17,90.81,59.45
COMP-006,2024-01-06 15:00:00,normal,1.77,169.97,145.89,504.61,1776.75,45.66,95.33,80.72,39.04
COMP-006,2024-01-06 16:00:00,normal,2.27,174.87,145.92,508.13,1805.24,44.93,92.96,86.55,61.19
COMP-006,2024-01-06 17:00:00,normal,2.02,168.69,149.98,506.72,1808.32,43.69,94.97,75.69,58.15
COMP-006,2024-01-06 18:00:00,normal,2.05,180.13,153.04,488.77,1827.55,44.2,92.08,89.99,46.3
COMP-006,2024-01-06 19:00:00,normal,2.36,179.63,151.54,502.12,1799.14,49.33,93.21,98.52,57.86
COMP-006,2024-01-06 20:00:00,normal,1.76,175.43,145.16,500.61,1822.71,42.63,96.19,92.07,71.26
COMP-006,2024-01-06 21:00:00,normal,2.24,168.06,145.61,533.26,1759.46,48.76,94.09,84.35,55.56
COMP-006,2024-01-06 22:00:00,normal,2.58,168.25,157.92,474.27,1798.87,48.75,94.3,77.27,50.01
COMP-006,2024-01-06 23:00:00,normal,2.24,177.15,141.95,511.92,1790.01,42.4,94.83,90.48,46.77
COMP-006,2024-01-07 00:00:00,normal,2.47,177.53,151.66,523.12,1790.12,43.76,97.29,80.25,73.14
COMP-006,2024-01-07 01:00:00,normal,2.23,175.14,144.58,486.39,1808.55,44.38,89.47,85.23,52.91
COMP-006,2024-01-07 02:00:00,normal,1.99,178.18,151.13,532.58,1763.47,43.77,93.58,91.13,52.62
COMP-006,2024-01-07 03:00:00,normal,2.68,178.18,152.74,502.88,1766.21,43.79,98.54,78.58,63.8
COMP-006,2024-01-07 04:00:00,normal,2.15,175.13,148.78,497.2,1811.83,46.39,96.71,85.84,60.72
COMP-006,2024-01-07 05:00:00,normal,1.89,175.48,152.3,501.77,1803.78,45.51,95.74,76.7,41.22
COMP-006,2024-01-07 06:00:00,normal,1.85,165.24,161.27,503.19,1785.39,46.1,95.35,82.41,57.04
COMP-006,2024-01-07 07:00:00,normal,2.15,175.2,142.6,504.03,1825.98,44.69,94.58,81.42,50.11
COMP-006,2024-01-07 08:00:00,normal,2.42,174.06,152.29,482.68,1820.47,44.55,92.9,94.81,66.78
COMP-006,2024-01-07 09:00:00,normal,2.2,170.14,152.69,507.17,1806.92,43.5,94.33,86.74,43.49
COMP-006,2024-01-07 10:00:00,normal,1.83,178.53,142.27,474.46,1772.11,45.96,94.77,79.71,62.94
COMP-006,2024-01-07 11:00:00,normal,2.22,174.62,149.48,493.98,1826.78,47.04,96.67,81.72,35.39
COMP-006,2024-01-07 12:00:00,normal,2.47,176.75,147.4,495.1,1762.07,42.71,95.48,93.22,61.48
COMP-006,2024-01-07 13:00:00,normal,2.17,163.12,150.61,501.12,1777.69,46.57,95.05,72.52,62.74
COMP-006,2024-01-07 14:00:00,normal,2.56,173.94,148.95,499.12,1816.21,45.55,93.97,78.58,46.0
COMP-006,2024-01-07 15:00:00,normal,1.99,178.86,151.43,504.3,1770.1,42.69,94.25,76.69,63.66
COMP-006,2024-01-07 16:00:00,normal,2.42,172.72,144.53,480.18,1827.56,42.11,92.34,86.41,53.74
COMP-006,2024-01-07 17:00:00,normal,2.32,173.95,156.7,500.63,1838.54,44.45,95.3,86.08,33.12
COMP-006,2024-01-07 18:00:00,normal,2.33,176.42,148.87,486.76,1812.74,43.97,93.09,83.88,57.98
COMP-006,2024-01-07 19:00:00,normal,2.31,174.95,154.58,504.82,1785.24,47.09,94.43,84.44,46.95
COMP-006,2024-01-07 20:00:00,normal,2.12,182.88,149.88,526.47,1774.05,44.22,96.49,74.34,64.31
COMP-006,2024-01-07 21:00:00,normal,2.28,178.22,153.34,501.75,1769.54,43.92,95.35,77.59,68.1
COMP-006,2024-01-07 22:00:00,normal,2.09,177.79,148.17,523.65,1806.02,44.12,95.46,89.74,50.87
COMP-006,2024-01-07 23:00:00,normal,2.27,176.94,152.94,504.0,1802.05,44.53,96.8,73.38,44.11
COMP-006,2024-01-08 00:00:00,normal,2.27,182.49,144.06,490.34,1804.04,45.56,95.98,82.93,54.74
COMP-006,2024-01-08 01:00:00,normal,2.14,177.61,152.15,503.55,1827.99,47.13,94.76,92.73,62.33
COMP-006,2024-01-08 02:00:00,normal,2.16,168.47,145.14,469.35,1815.68,42.53,91.96,86.76,48.91
COMP-006,2024-01-08 03:00:00,normal,1.84,181.22,147.35,503.83,1806.08,45.79,94.33,79.59,59.58
COMP-006,2024-01-08 04:00:00,normal,2.21,170.37,143.71,519.13,1801.93,42.32,94.83,90.8,63.96
COMP-006,2024-01-08 05:00:00,normal,2.35,178.44,145.4,485.09,1779.61,47.09,94.97,79.28,66.24
COMP-006,2024-01-08 06:00:00,normal,2.26,168.06,146.83,516.35,1809.93,41.89,92.54,85.49,58.82
COMP-006,2024-01-08 07:00:00,normal,2.24,165.03,150.46,486.5,1804.78,47.45,95.24,78.83,37.76
COMP-006,2024-01-08 08:00:00,normal,1.84,173.36,149.46,497.99,1821.71,46.89,96.07,73.16,52.04
COMP-006,2024-01-08 09:00:00,normal,2.3,184.99,146.51,484.17,1805.41,43.43,94.4,84.08,52.9
COMP-006,2024-01-08 10:00:00,normal,1.89,169.01,150.39,500.24,1847.72,43.93,95.63,94.71,55.88
COMP-006,2024-01-08 11:00:00,normal,2.01,168.46,149.94,544.71,1823.86,41.21,93.96,94.16,29.25
COMP-006,2024-01-08 12:00:00,normal,1.91,170.73,146.66,491.3,1763.03,41.48,95.32,90.91,47.02
COMP-006,2024-01-08 13:00:00,normal,1.94,163.39,146.46,497.68,1804.79,44.4,97.77,90.77,53.18
COMP-006,2024-01-08 14:00:00,normal,2.24,182.95,146.64,500.36,1825.46,45.38,94.34,91.1,59.41
COMP-006,2024-01-08 15:00:00,normal,1.86,186.24,156.15,497.99,1787.71,47.08,93.23,83.4,77.58
COMP-006,2024-01-08 16:00:00,normal,1.89,173.96,145.48,517.17,1787.1,44.44,96.07,75.06,61.59
COMP-006,2024-01-08 17:00:00,normal,2.6,170.43,152.42,490.7,1833.65,44.73,94.55,86.35,45.03
COMP-006,2024-01-08 18:00:00,normal,2.67,172.13,145.0,504.95,1780.37,42.49,93.79,92.53,46.69
COMP-006,2024-01-08 19:00:00,normal,2.45,168.92,146.29,494.22,1811.85,44.71,93.83,91.92,48.19
COMP-006,2024-01-08 20:00:00,normal,2.13,175.59,149.92,524.15,1797.91,45.19,95.31,86.89,51.09
COMP-006,2024-01-08 21:00:00,normal,2.48,180.32,150.73,503.9,1813.95,46.17,95.02,87.72,57.26
COMP-006,2024-01-08 22:00:00,normal,2.33,185.25,149.36,502.2,1788.49,44.91,96.88,73.81,45.56
COMP-006,2024-01-08 23:00:00,normal,1.71,170.34,150.84,510.87,1786.69,46.88,95.58,97.48,52.81
COMP-006,2024-01-09 00:00:00,normal,2.49,169.63,150.59,521.85,1822.21,45.04,96.4,84.09,53.01
COMP-006,2024-01-09 01:00:00,normal,1.89,178.6,150.52,515.37,1831.84,44.73,94.99,68.14,58.38
COMP-006,2024-01-09 02:00:00,normal,2.07,173.41,145.92,513.22,1796.43,46.6,95.69,83.91,50.93
COMP-006,2024-01-09 03:00:00,normal,2.28,174.62,146.76,518.93,1808.73,46.61,94.88,85.64,47.34
COMP-006,2024-01-09 04:00:00,normal,2.27,173.29,148.02,500.11,1816.94,44.36,97.67,89.29,47.96
COMP-006,2024-01-09 05:00:00,normal,2.3,176.65,152.52,531.0,1803.95,48.6,95.66,84.42,58.92
COMP-006,2024-01-09 06:00:00,normal,2.5,178.09,150.75,512.74,1813.88,45.52,92.78,80.38,47.75
COMP-006,2024-01-09 07:00:00,normal,2.27,174.95,148.43,508.61,1834.39,45.23,94.68,80.76,61.99
COMP-006,2024-01-09 08:00:00,normal,2.24,170.69,148.73,498.54,1773.69,44.37,95.3,85.01,58.66
COMP-006,2024-01-09 09:00:00,normal,2.58,181.23,143.74,477.69,1820.05,45.9,94.94,83.54,44.11
COMP-006,2024-01-09 10:00:00,normal,2.18,174.07,147.02,501.17,1842.82,46.74,96.21,100.95,67.39
COMP-006,2024-01-09 11:00:00,normal,2.17,183.54,146.02,487.14,1821.4,45.19,94.24,82.38,55.8
COMP-006,2024-01-09 12:00:00,normal,2.31,168.72,151.54,493.37,1775.22,45.44,95.01,78.85,48.34
COMP-006,2024-01-09 13:00:00,normal,2.7,172.03,148.84,502.0,1833.08,42.76,96.34,93.68,73.3
COMP-006,2024-01-09 14:00:00,normal,2.03,166.64,152.92,520.36,1799.67,43.33,92.87,85.02,54.88
COMP-006,2024-01-09 15:00:00,normal,1.77,179.25,157.29,498.25,1812.0,43.46,93.54,92.29,58.58
COMP-006,2024-01-09 16:00:00,normal,2.2,177.5,151.34,485.41,1820.82,45.49,97.86,84.3,55.16
COMP-006,2024-01-09 17:00:00,normal,2.55,178.33,144.26,478.48,1829.25,42.74,94.43,90.73,69.42
COMP-006,2024-01-09 18:00:00,normal,2.35,172.81,147.23,483.92,1783.62,40.98,96.25,95.1,72.8
COMP-006,2024-01-09 19:00:00,normal,2.07,179.64,141.48,532.26,1801.28,42.21,96.61,96.41,57.59
COMP-006,2024-01-09 20:00:00,normal,2.2,178.33,155.14,491.55,1805.75,46.07,93.05,91.09,55.71
COMP-006,2024-01-09 21:00:00,normal,1.95,171.74,157.16,473.28,1782.63,48.35,93.71,68.4,64.35
COMP-006,2024-01-09 22:00:00,normal,1.75,186.5,144.27,504.5,1815.72,46.9,95.01,72.89,50.17
COMP-006,2024-01-09 23:00:00,normal,2.13,175.19,146.36,490.99,1794.85,42.84,93.99,87.41,57.47
COMP-006,2024-01-10 00:00:00,normal,1.95,176.18,145.74,499.75,1801.71,43.29,95.6,73.33,48.48
COMP-006,2024-01-10 01:00:00,normal,2.12,180.3,144.63,513.26,1790.19,43.74,95.79,76.32,73.93
COMP-006,2024-01-10 02:00:00,normal,1.83,170.46,142.16,518.52,1811.63,41.9,95.31,92.19,65.86
COMP-006,2024-01-10 03:00:00,normal,2.63,174.92,151.41,498.58,1788.28,44.59,94.93,79.69,72.83
COMP-006,2024-01-10 04:00:00,normal,2.44,170.89,143.71,505.13,1799.23,45.91,95.86,80.45,50.09
COMP-006,2024-01-10 05:00:00,normal,2.07,167.68,147.99,519.79,1800.24,43.03,96.79,81.84,64.08
COMP-006,2024-01-10 06:00:00,normal,2.21,178.24,144.88,488.38,1789.27,42.61,96.95,94.71,59.23
COMP-006,2024-01-10 07:00:00,normal,2.47,159.33,141.17,481.08,1763.56,46.56,95.4,95.1,58.06
COMP-006,2024-01-10 08:00:00,normal,2.28,165.78,145.51,507.41,1813.72,43.19,93.68,103.7,71.56
COMP-006,2024-01-10 09:00:00,normal,2.11,179.51,142.28,484.61,1799.42,43.42,94.74,91.85,45.88
COMP-006,2024-01-10 10:00:00,normal,2.32,165.89,148.01,493.5,1793.01,40.21,96.02,97.62,48.94
COMP-006,2024-01-10 11:00:00,normal,2.13,171.38,150.41,500.09,1799.37,46.84,96.65,79.36,49.66
COMP-006,2024-01-10 12:00:00,normal,2.16,176.56,150.32,503.09,1816.81,47.63,96.6,73.73,40.56
COMP-006,2024-01-10 13:00:00,normal,2.64,178.03,149.01,495.69,1843.11,44.35,94.74,89.84,35.08
COMP-006,2024-01-10 14:00:00,degrading,2.16,166.03,147.39,496.02,1815.98,45.33,92.9,70.37,39.93
COMP-006,2024-01-10 15:00:00,degrading,2.39,172.85,142.73,508.44,1795.41,48.07,95.09,83.83,60.65
COMP-006,2024-01-10 16:00:00,degrading,2.15,178.85,146.55,498.36,1794.04,43.25,95.56,96.92,39.84
COMP-006,2024-01-10 17:00:00,degrading,2.01,167.72,149.29,495.62,1817.37,44.32,92.36,72.61,53.9
COMP-006,2024-01-10 18:00:00,degrading,2.52,182.05,145.04,488.98,1778.88,44.68,94.79,85.76,66.71
COMP-006,2024-01-10 19:00:00,degrading,1.94,174.37,144.89,523.5,1799.27,42.58,93.48,83.92,41.48
COMP-006,2024-01-10 20:00:00,degrading,1.77,169.73,149.49,494.86,1826.46,45.42,94.77,86.27,62.63
COMP-006,2024-01-10 21:00:00,degrading,1.85,174.71,150.91,483.49,1791.57,46.12,96.14,84.23,52.65
COMP-006,2024-01-10 22:00:00,degrading,2.63,172.55,148.61,494.78,1788.66,44.52,94.15,80.75,62.09
COMP-006,2024-01-10 23:00:00,degrading,2.19,165.66,147.18,506.46,1829.61,46.43,96.28,68.37,43.21
COMP-006,2024-01-11 00:00:00,degrading,2.56,175.85,144.99,491.21,1785.49,48.34,94.1,91.0,70.08
COMP-006,2024-01-11 01:00:00,degrading,2.55,173.69,144.34,509.18,1809.81,44.02,95.76,94.79,63.94
COMP-006,2024-01-11 02:00:00,degrading,1.77,177.0,146.09,502.63,1770.0,45.13,95.64,86.5,48.77
COMP-006,2024-01-11 03:00:00,degrading,2.27,169.94,142.03,509.06,1811.14,44.89,95.25,87.3,49.59
COMP-006,2024-01-11 04:00:00,degrading,2.46,177.49,144.6,524.87,1783.84,49.06,94.57,76.17,70.25
COMP-006,2024-01-11 05:00:00,degrading,2.0,191.12,148.14,477.33,1812.8,46.69,96.82,83.17,53.46
COMP-006,2024-01-11 06:00:00,degrading,1.95,169.25,142.22,498.1,1783.19,47.72,94.45,91.57,49.49
COMP-006,2024-01-11 07:00:00,degrading,2.4,177.25,138.49,491.32,1804.3,45.24,95.17,79.37,63.31
COMP-006,2024-01-11 08:00:00,degrading,1.98,178.88,144.84,494.04,1754.95,49.25,91.82,86.73,64.71
COMP-006,2024-01-11 09:00:00,degrading,2.36,177.47,141.83,506.99,1790.88,47.7,95.07,104.94,52.9
COMP-006,2024-01-11 10:00:00,degrading,2.48,177.03,144.43,505.18,1794.32,43.94,95.43,89.62,72.96
COMP-006,2024-01-11 11:00:00,degrading,2.52,177.76,149.87,480.27,1772.61,43.38,93.26,79.04,58.8
COMP-006,2024-01-11 12:00:00,degrading,2.5,174.82,149.76,487.95,1792.7,45.91,95.69,110.49,68.13
COMP-006,2024-01-11 13:00:00,degrading,2.62,187.59,146.1,522.91,1845.08,46.88,92.27,91.33,68.28
COMP-006,2024-01-11 14:00:00,degrading,2.06,180.1,148.57,486.04,1770.91,45.14,92.26,81.92,46.13
COMP-006,2024-01-11 15:00:00,degrading,2.74,173.99,154.06,517.14,1799.97,44.44,94.23,87.83,71.13
COMP-006,2024-01-11 16:00:00,degrading,2.19,185.1,145.09,478.14,1778.72,47.88,94.1,75.17,69.96
COMP-006,2024-01-11 17:00:00,degrading,2.05,173.6,142.16,482.94,1814.29,46.71,92.72,82.36,63.26
COMP-006,2024-01-11 18:00:00,degrading,2.6,171.25,148.64,515.33,1795.11,45.86,91.63,96.06,35.98
COMP-006,2024-01-11 19:00:00,degrading,2.49,175.64,143.88,530.31,1779.46,44.59,95.18,79.33,62.62
COMP-006,2024-01-11 20:00:00,degrading,1.91,186.88,141.48,522.64,1791.62,45.96,91.0,78.05,51.36
COMP-006,2024-01-11 21:00:00,degrading,2.56,171.68,144.75,500.61,1822.58,44.62,93.97,97.04,46.99
COMP-006,2024-01-11 22:00:00,degrading,2.42,176.77,147.25,497.45,1778.8,48.0,91.99,107.23,59.25
COMP-006,2024-01-11 23:00:00,degrading,2.36,175.09,147.05,515.39,1805.83,47.69,93.6,94.21,39.2
COMP-006,2024-01-12 00:00:00,degrading,2.24,183.85,139.99,484.8,1766.18,44.34,92.96,104.09,60.14
COMP-006,2024-01-12 01:00:00,degrading,2.69,172.37,147.18,516.19,1795.56,44.44,95.56,80.91,72.29
COMP-006,2024-01-12 02:00:00,degrading,2.76,182.71,139.54,501.46,1785.02,48.92,95.13,93.95,67.04
COMP-006,2024-01-12 03:00:00,degrading,2.53,171.03,140.14,534.46,1810.4,47.95,92.72,99.42,73.45
COMP-006,2024-01-12 04:00:00,degrading,2.06,185.7,150.6,514.81,1785.1,47.77,94.68,86.46,58.73
COMP-006,2024-01-12 05:00:00,degrading,2.07,182.6,138.28,508.02,1811.28,48.7,90.09,83.06,66.62
COMP-006,2024-01-12 06:00:00,degrading,2.18,183.77,135.47,514.31,1769.38,44.52,92.62,89.98,51.39
COMP-006,2024-01-12 07:00:00,degrading,2.63,180.55,146.77,505.79,1761.13,46.06,92.36,93.78,43.0
COMP-006,2024-01-12 08:00:00,degrading,2.31,173.19,142.54,518.88,1765.41,50.32,89.64,89.29,51.52
COMP-006,2024-01-12 09:00:00,degrading,2.55,184.46,143.31,498.47,1793.72,49.6,91.98,92.92,55.42
COMP-006,2024-01-12 10:00:00,degrading,2.25,183.33,150.74,528.11,1762.4,47.77,94.34,81.38,55.2
COMP-006,2024-01-12 11:00:00,degrading,2.75,175.34,148.99,506.84,1739.14,47.05,92.82,93.94,75.46
COMP-006,2024-01-12 12:00:00,degrading,2.12,172.59,148.39,525.02,1776.49,47.78,93.29,97.76,61.85
COMP-006,2024-01-12 13:00:00,degrading,2.36,180.54,144.69,524.29,1786.14,46.56,90.79,94.05,84.97
COMP-006,2024-01-12 14:00:00,degrading,2.36,181.13,146.56,515.37,1773.54,45.35,91.03,85.74,78.98
COMP-006,2024-01-12 15:00:00,degrading,2.59,184.73,142.5,523.74,1759.57,45.16,92.14,79.22,53.82
COMP-006,2024-01-12 16:00:00,degrading,2.52,176.7,141.93,506.98,1805.15,51.19,92.8,93.04,74.35
COMP-006,2024-01-12 17:00:00,degrading,2.8,182.88,144.27,523.57,1797.66,45.68,93.13,87.84,74.74
COMP-006,2024-01-12 18:00:00,degrading,2.76,186.56,146.65,490.14,1787.89,48.98,92.22,105.52,60.86
COMP-006,2024-01-12 19:00:00,degrading,2.27,168.31,150.35,498.63,1806.74,42.62,91.27,104.06,64.83
COMP-006,2024-01-12 20:00:00,degrading,2.46,166.92,148.36,512.02,1762.33,45.92,91.28,77.92,58.23
COMP-006,2024-01-12 21:00:00,degrading,2.45,182.07,146.69,486.61,1775.78,46.77,90.97,90.88,88.84
COMP-006,2024-01-12 22:00:00,degrading,2.32,182.82,143.46,516.59,1803.04,45.94,90.84,87.08,81.35
COMP-006,2024-01-12 23:00:00,degrading,2.07,177.44,142.81,547.36,1782.5,45.53,90.6,83.79,62.45
COMP-006,2024-01-13 00:00:00,degrading,2.46,172.45,144.7,505.14,1812.94,48.99,92.64,92.08,81.17
COMP-006,2024-01-13 01:00:00,degrading,2.69,192.37,144.42,516.76,1743.54,47.84,91.86,87.26,61.28
COMP-006,2024-01-13 02:00:00,degrading,2.52,181.95,139.36,501.98,1741.82,46.09,92.52,86.42,75.42
COMP-006,2024-01-13 03:00:00,degrading,2.56,182.32,142.06,532.83,1767.89,45.95,91.23,85.73,68.65
COMP-006,2024-01-13 04:00:00,degrading,2.84,178.77,143.6,513.57,1789.12,44.54,91.49,104.63,65.39
COMP-006,2024-01-13 05:00:00,degrading,2.27,180.97,145.99,516.98,1791.31,45.07,88.8,92.58,56.26
COMP-006,2024-01-13 06:00:00,degrading,2.29,180.34,143.09,514.28,1771.95,45.2,92.64,93.81,60.82
COMP-006,2024-01-13 07:00:00,degrading,2.39,190.33,150.97,513.85,1796.99,46.47,92.04,104.54,72.91
COMP-006,2024-01-13 08:00:00,degrading,2.77,197.1,140.76,499.55,1784.31,53.53,91.59,92.07,67.7
COMP-006,2024-01-13 09:00:00,degrading,2.73,177.57,144.1,520.98,1776.95,46.34,92.72,97.31,63.86
COMP-006,2024-01-13 10:00:00,degrading,2.58,188.97,142.56,514.65,1801.88,46.58,93.84,89.1,81.92
COMP-006,2024-01-13 11:00:00,degrading,2.87,192.2,144.64,496.5,1776.21,46.4,90.06,91.06,68.84
COMP-006,2024-01-13 12:00:00,degrading,2.29,177.67,142.94,491.51,1760.01,48.45,93.31,96.16,67.74
COMP-006,2024-01-13 13:00:00,degrading,2.42,179.37,141.6,516.85,1769.82,45.03,93.02,96.93,62.53
COMP-006,2024-01-13 14:00:00,degrading,2.62,175.68,144.99,515.1,1753.41,45.6,90.45,101.44,71.04
COMP-006,2024-01-13 15:00:00,degrading,2.48,179.41,139.42,500.14,1769.5,49.85,89.38,104.19,74.2
COMP-006,2024-01-13 16:00:00,degrading,2.75,177.87,137.36,532.6,1756.73,48.22,91.39,95.34,69.93
COMP-006,2024-01-13 17:00:00,degrading,2.97,181.86,146.38,512.63,1746.07,48.07,92.61,104.55,74.52
COMP-006,2024-01-13 18:00:00,degrading,2.52,175.64,142.56,529.09,1762.8,49.54,88.97,89.47,62.22
COMP-006,2024-01-13 19:00:00,degrading,2.65,187.01,148.43,508.4,1741.91,47.88,88.93,101.85,58.17
COMP-006,2024-01-13 20:00:00,degrading,2.79,188.56,142.36,515.63,1786.61,45.45,91.62,90.46,66.6
COMP-006,2024-01-13 21:00:00,degrading,2.75,181.02,136.45,512.45,1784.01,48.86,90.9,90.89,73.62
COMP-006,2024-01-13 22:00:00,degrading,3.01,177.31,143.87,516.07,1791.24,49.04,91.92,104.89,79.87
COMP-006,2024-01-13 23:00:00,degrading,2.67,185.05,134.94,525.44,1759.91,44.91,91.02,78.92,92.08
COMP-006,2024-01-14 00:00:00,degrading,2.59,185.57,135.61,518.26,1779.24,48.59,91.08,102.23,76.36
COMP-006,2024-01-14 01:00:00,degrading,2.33,179.8,142.05,532.01,1746.99,49.32,90.72,98.66,49.79
COMP-006,2024-01-14 02:00:00,degrading,2.67,181.66,142.7,505.51,1758.04,49.45,90.48,98.56,81.99
COMP-006,2024-01-14 03:00:00,degrading,2.36,181.49,142.35,512.3,1789.59,49.76,91.35,110.31,74.62
COMP-006,2024-01-14 04:00:00,degrading,2.35,189.14,138.7,528.54,1792.22,48.95,88.28,88.92,63.71
COMP-006,2024-01-14 05:00:00,degrading,2.7,185.67,138.5,537.22,1770.83,50.16,90.19,88.24,79.06
COMP-006,2024-01-14 06:00:00,degrading,2.52,173.64,152.39,525.3,1781.57,46.2,89.54,106.68,75.22
COMP-006,2024-01-14 07:00:00,degrading,2.0,199.04,137.01,535.44,1762.99,51.33,89.4,96.26,66.35
COMP-006,2024-01-14 08:00:00,degrading,3.19,182.21,138.24,511.18,1787.39,44.5,91.03,107.8,72.58
COMP-006,2024-01-14 09:00:00,degrading,2.25,189.45,147.19,517.53,1748.7,50.03,91.26,103.51,62.59
COMP-006,2024-01-14 10:00:00,degrading,2.55,185.41,138.09,533.68,1768.95,46.44,91.16,101.03,69.74
COMP-006,2024-01-14 11:00:00,degrading,2.33,182.13,140.2,519.92,1789.86,50.87,91.15,96.86,58.85
COMP-006,2024-01-14 12:00:00,degrading,2.56,190.99,141.33,518.77,1755.7,49.86,90.29,96.65,76.35
COMP-006,2024-01-14 13:00:00,degrading,2.52,196.2,139.71,520.16,1765.18,47.35,87.68,114.71,75.98
COMP-006,2024-01-14 14:00:00,degrading,2.47,178.76,145.61,508.04,1773.74,47.95,89.39,94.07,83.8
COMP-006,2024-01-14 15:00:00,degrading,2.62,180.88,145.0,510.68,1783.52,47.64,90.37,107.43,82.67
COMP-006,2024-01-14 16:00:00,degrading,2.38,194.97,143.99,516.38,1749.54,50.03,89.88,91.87,66.22
COMP-006,2024-01-14 17:00:00,degrading,2.78,198.21,146.62,548.43,1771.52,45.78,90.94,92.26,76.87
COMP-006,2024-01-14 18:00:00,degrading,2.76,188.15,140.26,520.91,1783.22,48.17,90.0,101.01,77.39
COMP-006,2024-01-14 19:00:00,degrading,2.68,194.12,145.74,522.24,1782.79,49.64,89.64,98.47,65.37
COMP-006,2024-01-14 20:00:00,degrading,2.8,183.29,142.46,537.79,1762.05,44.9,88.24,107.52,82.62
COMP-006,2024-01-14 21:00:00,degrading,2.93,176.24,136.88,528.0,1755.58,46.16,88.88,97.76,70.56
COMP-006,2024-01-14 22:00:00,degrading,2.32,185.94,142.41,521.15,1761.93,51.19,90.86,95.98,67.45
COMP-006,2024-01-14 23:00:00,degrading,3.08,195.03,138.61,527.31,1747.67,45.03,88.82,90.1,72.41
COMP-006,2024-01-15 00:00:00,degrading,3.1,182.24,134.26,515.28,1772.18,46.92,90.42,119.11,57.42
COMP-006,2024-01-15 01:00:00,degrading,2.9,196.4,134.19,511.21,1763.78,52.18,86.53,88.71,56.75
COMP-006,2024-01-15 02:00:00,degrading,2.61,194.27,136.29,543.93,1711.89,49.67,87.87,125.64,80.46
COMP-006,2024-01-15 03:00:00,degrading,3.23,187.93,146.32,534.43,1767.64,51.54,86.63,106.22,68.19
COMP-006,2024-01-15 04:00:00,degrading,2.98,204.23,129.11,500.94,1750.22,47.42,85.58,104.6,62.77
COMP-006,2024-01-15 05:00:00,critical,1.79,163.55,146.58,529.89,1798.32,45.26,94.19,96.88,44.61
COMP-006,2024-01-15 06:00:00,critical,1.93,174.58,143.41,513.07,1768.59,45.59,91.84,85.45,53.13
COMP-006,2024-01-15 07:00:00,critical,2.1,170.11,144.2,515.17,1774.06,48.29,93.87,72.58,48.78
COMP-006,2024-01-15 08:00:00,critical,1.85,178.11,147.26,495.33,1780.72,45.78,90.12,99.82,69.97
COMP-006,2024-01-15 09:00:00,critical,2.56,182.14,140.24,519.2,1794.11,45.09,93.63,101.65,46.08
COMP-006,2024-01-15 10:00:00,critical,2.54,172.04,148.98,493.05,1765.46,43.34,93.09,81.63,58.11
COMP-006,2024-01-15 11:00:00,critical,2.29,186.9,144.45,500.58,1786.16,47.11,91.37,98.41,56.64
COMP-006,2024-01-15 12:00:00,critical,2.86,175.85,136.39,542.76,1778.94,46.27,89.11,107.18,86.2
COMP-006,2024-01-15 13:00:00,critical,2.41,179.94,142.91,527.63,1760.0,47.28,91.2,110.45,78.33
COMP-006,2024-01-15 14:00:00,critical,2.62,181.39,138.82,536.63,1727.7,48.06,84.25,109.53,77.33
COMP-006,2024-01-15 15:00:00,critical,3.01,187.83,146.95,491.92,1771.57,49.04,89.21,102.79,85.22
COMP-006,2024-01-15 16:00:00,critical,2.64,191.09,133.22,524.91,1723.87,47.41,90.59,101.47,76.58
COMP-006,2024-01-15 17:00:00,critical,2.98,191.97,138.27,526.81,1770.77,48.24,88.53,98.66,76.57
COMP-006,2024-01-15 18:00:00,critical,3.0,185.83,134.64,553.81,1793.19,52.9,86.55,99.84,78.73
COMP-006,2024-01-15 19:00:00,critical,2.75,194.34,140.02,554.6,1746.61,49.86,85.13,96.29,77.24
COMP-006,2024-01-15 20:00:00,critical,2.85,197.44,140.25,556.54,1732.05,52.2,90.06,111.8,90.79
COMP-006,2024-01-15 21:00:00,critical,2.63,189.88,130.21,548.06,1768.83,50.38,85.15,108.15,95.37
COMP-006,2024-01-15 22:00:00,critical,2.32,185.25,135.61,570.2,1729.16,51.02,84.88,107.83,94.51
COMP-006,2024-01-15 23:00:00,critical,2.87,193.72,141.02,539.97,1736.11,53.97,83.83,111.5,85.16
COMP-006,2024-01-16 00:00:00,critical,3.17,203.78,136.87,550.5,1740.24,51.25,82.61,123.06,85.89
COMP-006,2024-01-16 01:00:00,critical,2.86,208.48,138.87,583.91,1707.02,54.44,79.72,121.36,115.83
COMP-006,2024-01-16 02:00:00,critical,3.36,186.42,133.3,562.09,1749.59,54.26,81.99,101.39,91.75
COMP-006,2024-01-16 03:00:00,critical,3.15,201.98,125.6,582.78,1738.11,52.69,82.16,138.38,111.36
COMP-006,2024-01-16 04:00:00,critical,3.55,203.74,123.84,559.56,1756.42,51.56,80.17,129.39,95.29
